ngram,up_count,down_count,total_count,polar_score,polarity
"'gdp/NNG;호조/NNG',",10.0,7.0,17.0,1.6372927072972314,Hawkish
"'선뜻/MAG',",10.0,7.0,17.0,1.6372927072972314,Hawkish
"'코픽스/NNG',",10.0,5.0,15.0,2.292200287628899,Hawkish
"'숨/VV',",10.0,8.0,18.0,1.432632740782281,Hawkish
"'어울리/VV',",10.0,6.0,16.0,1.9101716817196326,Hawkish
"'지급여력/NNG',",10.0,7.0,17.0,1.6372927072972314,Hawkish
"'순식간/NNG',",10.0,5.0,15.0,2.292200287628899,Hawkish
"'에르/NNG',",10.0,5.0,15.0,2.292200287628899,Hawkish
"'물가/NNG;상승/NNG;둔화/NNG',",10.0,7.0,17.0,1.6372927072972314,Hawkish
"'전망/NNG;인상/NNG',",10.0,6.0,16.0,1.9101716817196326,Hawkish
"'재고/NNG;감소/NNG',",10.0,7.0,17.0,1.6372927072972314,Hawkish
"'일부구간/NNG',",10.0,5.0,15.0,2.292200287628899,Hawkish
"'어렵/VA;금리/NNG;인상/NNG',",10.0,8.0,18.0,1.432632740782281,Hawkish
"'무색/NNG',",10.0,7.0,17.0,1.6372927072972314,Hawkish
"'전인대/NNG',",10.0,6.0,16.0,1.9101716817196326,Hawkish
"'기은/NNG',",10.0,7.0,17.0,1.6372927072972314,Hawkish
"'전망/NNG;확대/NNG',",10.0,5.0,15.0,2.292200287628899,Hawkish
"'중화/NNG',",10.0,6.0,16.0,1.9101716817196326,Hawkish
"'듯/VV',",10.0,7.0,17.0,1.6372927072972314,Hawkish
"'모기지/NNG;금리/NNG;상승/NNG',",10.0,8.0,18.0,1.432632740782281,Hawkish
"'득표/NNG',",10.0,7.0,17.0,1.6372927072972314,Hawkish
"'사회적비용/NNG',",10.0,8.0,18.0,1.432632740782281,Hawkish
"'개개/NNG',",10.0,8.0,18.0,1.432632740782281,Hawkish
"'제한적/VAX;강세/NNG',",10.0,7.0,17.0,1.6372927072972314,Hawkish
"'환급/NNG',",10.0,6.0,16.0,1.9101716817196326,Hawkish
"'필요지준/NNG',",10.0,8.0,18.0,1.432632740782281,Hawkish
"'ira/NNG',",10.0,6.0,16.0,1.9101716817196326,Hawkish
"'연달/VV',",10.0,8.0,18.0,1.432632740782281,Hawkish
"'증권대차거래/NNG',",10.0,5.0,15.0,2.292200287628899,Hawkish
"'메디케이드/NNG',",10.0,5.0,15.0,2.292200287628899,Hawkish
"'대외/NNG;불확실성/NNG;확대/NNG',",10.0,5.0,15.0,2.292200287628899,Hawkish
"'공휴일/NNG',",10.0,7.0,17.0,1.6372927072972314,Hawkish
"'화재/NNG',",10.0,5.0,15.0,2.292200287628899,Hawkish
"'재건/NNG',",10.0,6.0,16.0,1.9101716817196326,Hawkish
"'정/MAG',",10.0,5.0,15.0,2.292200287628899,Hawkish
"'납품/NNG',",10.0,8.0,18.0,1.432632740782281,Hawkish
"'부정적/VAX;안정/NNG;부정적/VAX',",10.0,6.0,16.0,1.9101716817196326,Hawkish
"'소비/NNG;완만/NNG;증가/NNG',",10.0,5.0,15.0,2.292200287628899,Hawkish
"'경쟁강도/NNG',",10.0,8.0,18.0,1.432632740782281,Hawkish
"'자본시장법/NNG',",10.0,8.0,18.0,1.432632740782281,Hawkish
"'금리/NNG;상승/NNG;금리/NNG;상승/NNG',",10.0,7.0,17.0,1.6372927072972314,Hawkish
"'이기/VV',",10.0,7.0,17.0,1.6372927072972314,Hawkish
"'땐/NNG',",10.0,5.0,15.0,2.292200287628899,Hawkish
"'채권/NNG;금리/NNG;소폭/MAG;상승/NNG',",10.0,6.0,16.0,1.9101716817196326,Hawkish
"'대상국/NNG',",10.0,5.0,15.0,2.292200287628899,Hawkish
"'개선/NNG;지연/NNG',",10.0,8.0,18.0,1.432632740782281,Hawkish
"'시험대/NNG',",10.0,7.0,17.0,1.6372927072972314,Hawkish
"'보복/NNG',",9.0,7.0,16.0,1.4735642276932193,Hawkish
"'위험자산/NNG;상승/NNG',",9.0,6.0,15.0,1.719155309451984,Hawkish
"'지날수록/VV',",9.0,6.0,15.0,1.719155309451984,Hawkish
"'행정명령/NNG',",9.0,7.0,16.0,1.4735642276932193,Hawkish
"'가져볼/VV',",9.0,7.0,16.0,1.4735642276932193,Hawkish
"'보완대책/NNG',",9.0,7.0,16.0,1.4735642276932193,Hawkish
"'수요변화/NNG',",9.0,6.0,15.0,1.719155309451984,Hawkish
"'고등급/NNG',",9.0,7.0,16.0,1.4735642276932193,Hawkish
"'신용보증기금/NNG',",9.0,7.0,16.0,1.4735642276932193,Hawkish
"'금리/NNG;상승/NNG;모멘텀/NNG',",9.0,6.0,15.0,1.719155309451984,Hawkish
"['증권/NNG',",9.0,6.0,15.0,1.719155309451984,Hawkish
"'안정성/NNG;확보/NNG',",9.0,7.0,16.0,1.4735642276932193,Hawkish
"'발전사/NNG',",9.0,7.0,16.0,1.4735642276932193,Hawkish
"'선취매/NNG',",9.0,7.0,16.0,1.4735642276932193,Hawkish
"'회복/NNG;쉽/VA;않/VX',",9.0,6.0,15.0,1.719155309451984,Hawkish
"'정치/NNG;불확실성/NNG;확대/NNG',",9.0,6.0,15.0,1.719155309451984,Hawkish
"'합치/VV',",9.0,7.0,16.0,1.4735642276932193,Hawkish
"'장기물/NNG;비중/NNG;축소/NNG',",9.0,7.0,16.0,1.4735642276932193,Hawkish
"['미/NNG',",9.0,6.0,15.0,1.719155309451984,Hawkish
"'크레딧/NNG;스프레드/NNG;축소/NNG',",9.0,6.0,15.0,1.719155309451984,Hawkish
"'인플레이션/NNG;확대/NNG',",9.0,6.0,15.0,1.719155309451984,Hawkish
"'사용자/NNG',",9.0,7.0,16.0,1.4735642276932193,Hawkish
"'경상/NNG;수지/NNG;악화/NNG',",9.0,6.0,15.0,1.719155309451984,Hawkish
"'성립/NNG',",9.0,7.0,16.0,1.4735642276932193,Hawkish
"'중앙값/NNG',",9.0,7.0,16.0,1.4735642276932193,Hawkish
"'fed/NNG;대차대조표/NNG;축소/NNG',",9.0,7.0,16.0,1.4735642276932193,Hawkish
"'은은/NNG',",9.0,6.0,15.0,1.719155309451984,Hawkish
"'인플레이션/NNG;상승/NNG',",9.0,7.0,16.0,1.4735642276932193,Hawkish
"'상향/NNG;하향/NNG',",9.0,7.0,16.0,1.4735642276932193,Hawkish
"'미온/NNG',",9.0,7.0,16.0,1.4735642276932193,Hawkish
"'유진/NNG',",9.0,7.0,16.0,1.4735642276932193,Hawkish
"'주택/NNG;지표/NNG;부진/NNG',",9.0,6.0,15.0,1.719155309451984,Hawkish
"'변동계수/NNG',",9.0,7.0,16.0,1.4735642276932193,Hawkish
"'실적시즌/NNG',",9.0,6.0,15.0,1.719155309451984,Hawkish
"'역학/NNG',",9.0,6.0,15.0,1.719155309451984,Hawkish
"'선상/NNG',",9.0,6.0,15.0,1.719155309451984,Hawkish
"'만유/NNG',",9.0,6.0,15.0,1.719155309451984,Hawkish
"'속단/NNG',",9.0,7.0,16.0,1.4735642276932193,Hawkish
"'넓힌/VV',",9.0,7.0,16.0,1.4735642276932193,Hawkish
"'공급/NNG;감소/NNG',",9.0,6.0,15.0,1.719155309451984,Hawkish
"'적자/NNG;확대/NNG',",9.0,6.0,15.0,1.719155309451984,Hawkish
"'동자료/NNG',",9.0,6.0,15.0,1.719155309451984,Hawkish
"'사랑/NNG',",9.0,7.0,16.0,1.4735642276932193,Hawkish
"'줄/NNG',",9.0,7.0,16.0,1.4735642276932193,Hawkish
"'금리/NNG;상승/NNG;제약/NNG',",9.0,6.0,15.0,1.719155309451984,Hawkish
"'물가/NNG;상승/NNG;압력/NNG;완화/NNG',",9.0,7.0,16.0,1.4735642276932193,Hawkish
"'금리/NNG;추세/NNG;상승/NNG',",9.0,7.0,16.0,1.4735642276932193,Hawkish
"'단기/NNG;금리/NNG;인상/NNG',",9.0,7.0,16.0,1.4735642276932193,Hawkish
"'평상시/NNG',",9.0,6.0,15.0,1.719155309451984,Hawkish
"'생/NNG',",9.0,6.0,15.0,1.719155309451984,Hawkish
"'러시/NNG',",9.0,7.0,16.0,1.4735642276932193,Hawkish
"'재할인율/NNG',",9.0,7.0,16.0,1.4735642276932193,Hawkish
"'신규물/NNG',",9.0,7.0,16.0,1.4735642276932193,Hawkish
"'일선/NNG',",9.0,7.0,16.0,1.4735642276932193,Hawkish
"'적자/NNG;전환/NNG',",8.0,7.0,15.0,1.309835908605832,Hawkish
"'인상/NNG;인하/NNG;인상/NNG',",8.0,7.0,15.0,1.309835908605832,Hawkish
"'반박/NNG',",8.0,7.0,15.0,1.309835908605832,Hawkish
"'내수/NNG;경기/NNG;회복/NNG',",8.0,7.0,15.0,1.309835908605832,Hawkish
"'경기/NNG;지표/NNG;호전/NNG',",8.0,7.0,15.0,1.309835908605832,Hawkish
"'기차/NNG',",8.0,7.0,15.0,1.309835908605832,Hawkish
"'발의/NNG',",8.0,7.0,15.0,1.309835908605832,Hawkish
"'신용위험/NNG;상승/NNG',",8.0,7.0,15.0,1.309835908605832,Hawkish
"'리의/NNG',",8.0,7.0,15.0,1.309835908605832,Hawkish
"'심리/NNG;불안/NNG',",8.0,7.0,15.0,1.309835908605832,Hawkish
"'국고채/NNG;금리/NNG;인하/NNG',",8.0,7.0,15.0,1.309835908605832,Hawkish
"'플러스/NNG;성장/NNG',",8.0,7.0,15.0,1.309835908605832,Hawkish
"'생필품/NNG',",8.0,7.0,15.0,1.309835908605832,Hawkish
"'성장동력/NNG;약화/NNG',",8.0,7.0,15.0,1.309835908605832,Hawkish
"'투자/NNG;수요/NNG;많/VA',",8.0,7.0,15.0,1.309835908605832,Hawkish
"'촉/NNG',",8.0,7.0,15.0,1.309835908605832,Hawkish
"'유류세/NNG',",8.0,7.0,15.0,1.309835908605832,Hawkish
"'참여금액/NNG',",8.0,7.0,15.0,1.309835908605832,Hawkish
"'몬/VV',",8.0,7.0,15.0,1.309835908605832,Hawkish
"'저하/NNG;추세/NNG',",8.0,7.0,15.0,1.309835908605832,Hawkish
"'재정/NNG;지출/NNG;축소/NNG',",8.0,7.0,15.0,1.309835908605832,Hawkish
"'국무원/NNG',",8.0,7.0,15.0,1.309835908605832,Hawkish
"'인플레이션/NNG;방어/NNG',",8.0,7.0,15.0,1.309835908605832,Hawkish
"'icbm/NNG',",8.0,7.0,15.0,1.309835908605832,Hawkish
"'집단/NNG;대출/NNG;증가/NNG',",8.0,7.0,15.0,1.309835908605832,Hawkish
"'입각/NNG',",8.0,7.0,15.0,1.309835908605832,Hawkish
"'꽃/NNG',",8.0,7.0,15.0,1.309835908605832,Hawkish
"'출석/NNG',",8.0,7.0,15.0,1.309835908605832,Hawkish
"'위험/NNG;없/VA;않/VX',",8.0,7.0,15.0,1.309835908605832,Hawkish
"'자산/NNG;건전성/NNG;악화/NNG',",8.0,7.0,15.0,1.309835908605832,Hawkish
"'세일/NNG',",8.0,7.0,15.0,1.309835908605832,Hawkish
"'치부/NNG',",8.0,7.0,15.0,1.309835908605832,Hawkish
"'대출/NNG;늘/VV',",8.0,7.0,15.0,1.309835908605832,Hawkish
