ngram,up_count,down_count,total_count,polar_score,polarity
"'분자/NNG',",7.0,15.0,22.0,0.5348521516909938,Dovish
"'재정위기/NNG;우려/NNG;완화/NNG',",7.0,13.0,20.0,0.6171369953505706,Dovish
"'운수업/NNG',",7.0,11.0,18.0,0.7293434222357856,Dovish
"'의료비/NNG',",7.0,13.0,20.0,0.6171369953505706,Dovish
"'보충/NNG',",7.0,11.0,18.0,0.7293434222357856,Dovish
"'위험자산/NNG;강세/NNG',",7.0,16.0,23.0,0.5014239075469838,Dovish
"'자본비용/NNG',",7.0,23.0,30.0,0.3488165681474713,Dovish
"'안정국면/NNG',",7.0,15.0,22.0,0.5348521516909938,Dovish
"'가져/VV',",7.0,17.0,24.0,0.471928387166246,Dovish
"'순응성/NNG',",7.0,18.0,25.0,0.44571013927354286,Dovish
"'통영/NNG',",7.0,15.0,22.0,0.5348521516909938,Dovish
"'작황/NNG',",7.0,20.0,27.0,0.40113910412252846,Dovish
"'할까/VV',",7.0,13.0,20.0,0.6171369953505706,Dovish
"'줄줄이/MAG',",7.0,31.0,38.0,0.2587992852013429,Dovish
"'국제/NNG;원자재/NNG;가격/NNG;안정/NNG',",7.0,15.0,22.0,0.5348521516909938,Dovish
"'기업/NNG;신용위험/NNG',",7.0,13.0,20.0,0.6171369953505706,Dovish
"'구상/NNG',",7.0,11.0,18.0,0.7293434222357856,Dovish
"'재/NNG',",7.0,15.0,22.0,0.5348521516909938,Dovish
"'연환산/NNG',",7.0,11.0,18.0,0.7293434222357856,Dovish
"'시킨다는/XSV',",7.0,17.0,24.0,0.471928387166246,Dovish
"'시중은행채/NNG',",7.0,11.0,18.0,0.7293434222357856,Dovish
"'우려/NNG;감소/NNG',",7.0,11.0,18.0,0.7293434222357856,Dovish
"'명단/NNG',",7.0,22.0,29.0,0.3646718835037961,Dovish
"'주권/NNG',",7.0,18.0,25.0,0.44571013927354286,Dovish
"'기채/NNG',",7.0,26.0,33.0,0.3085684565768306,Dovish
"'신년/NNG',",7.0,17.0,24.0,0.471928387166246,Dovish
"'경제/NNG;저점/NNG',",7.0,14.0,21.0,0.5730558413718377,Dovish
"'정작/NNG',",7.0,14.0,21.0,0.5730558413718377,Dovish
"'채권시장/NNG;안정/NNG',",7.0,13.0,20.0,0.6171369953505706,Dovish
"'가격변수/NNG;변동성/NNG;확대/NNG',",7.0,13.0,20.0,0.6171369953505706,Dovish
"'파크/NNG',",7.0,31.0,38.0,0.2587992852013429,Dovish
"'계부/NNG',",7.0,26.0,33.0,0.3085684565768306,Dovish
"'부족분/NNG',",7.0,18.0,25.0,0.44571013927354286,Dovish
"'통방/NNG',",7.0,11.0,18.0,0.7293434222357856,Dovish
"['상하/NNG',",7.0,13.0,20.0,0.6171369953505706,Dovish
"'통방문/NNG',",7.0,11.0,18.0,0.7293434222357856,Dovish
"'들어와/VV',",7.0,29.0,36.0,0.276647539403153,Dovish
"'헌법/NNG',",7.0,19.0,26.0,0.42225170166508064,Dovish
"'방향성설정/NNG',",7.0,13.0,20.0,0.6171369953505706,Dovish
"'산재/NNG',",7.0,17.0,24.0,0.471928387166246,Dovish
"'모호/NNG',",7.0,16.0,23.0,0.5014239075469838,Dovish
"'경주/NNG',",7.0,11.0,18.0,0.7293434222357856,Dovish
"'노릇/NNG',",7.0,12.0,19.0,0.6685649687375308,Dovish
"'맥/NNG',",7.0,11.0,18.0,0.7293434222357856,Dovish
"'고집/NNG',",7.0,13.0,20.0,0.6171369953505706,Dovish
"'금리/NNG;인상/NNG;금리/NNG;인상/NNG',",7.0,16.0,23.0,0.5014239075469838,Dovish
"'北/NNG',",7.0,16.0,23.0,0.5014239075469838,Dovish
"'듣/VV',",7.0,12.0,19.0,0.6685649687375308,Dovish
"'은행/NNG;위험관리/NNG;강화/NNG',",7.0,13.0,20.0,0.6171369953505706,Dovish
"'대입/NNG',",7.0,15.0,22.0,0.5348521516909938,Dovish
"'글로벌/NNG;유동성/NNG;증가/NNG',",7.0,16.0,23.0,0.5014239075469838,Dovish
"'속출/NNG',",7.0,12.0,19.0,0.6685649687375308,Dovish
"'노동통계국/NNG',",7.0,12.0,19.0,0.6685649687375308,Dovish
"'부동산/NNG;경기/NNG;회복/NNG',",7.0,12.0,19.0,0.6685649687375308,Dovish
"'공제조합/NNG',",7.0,11.0,18.0,0.7293434222357856,Dovish
"'뮤/NNG',",7.0,23.0,30.0,0.3488165681474713,Dovish
"'잊/VV',",7.0,18.0,25.0,0.44571013927354286,Dovish
"'양호/NNG;회복/NNG',",7.0,13.0,20.0,0.6171369953505706,Dovish
"'상해/VA',",7.0,14.0,21.0,0.5730558413718377,Dovish
"'대손/NNG',",7.0,14.0,21.0,0.5730558413718377,Dovish
"'융통/NNG',",7.0,29.0,36.0,0.276647539403153,Dovish
"'딜링/NNG',",7.0,31.0,38.0,0.2587992852013429,Dovish
"'아크/NNG',",7.0,15.0,22.0,0.5348521516909938,Dovish
"'멘트/NNG',",7.0,11.0,18.0,0.7293434222357856,Dovish
"'되풀이/NNG',",7.0,20.0,27.0,0.40113910412252846,Dovish
"'결증/NNG',",7.0,13.0,20.0,0.6171369953505706,Dovish
"'대행/NNG',",7.0,13.0,20.0,0.6171369953505706,Dovish
"'인증/NNG',",7.0,13.0,20.0,0.6171369953505706,Dovish
"'타나/VV',",7.0,21.0,28.0,0.3820372275834351,Dovish
"['달러원/NNG',",7.0,16.0,23.0,0.5014239075469838,Dovish
"'글로벌/NNG;금리/NNG;하락/NNG',",7.0,21.0,28.0,0.3820372275834351,Dovish
"'구고/NNG',",7.0,11.0,18.0,0.7293434222357856,Dovish
"'은행/NNG;가계/NNG;대출/NNG;증가/NNG',",7.0,15.0,22.0,0.5348521516909938,Dovish
"'료/NNG',",7.0,21.0,28.0,0.3820372275834351,Dovish
"'며칠/NNG',",7.0,14.0,21.0,0.5730558413718377,Dovish
"'분할상환대출/NNG',",7.0,24.0,31.0,0.33428252828872723,Dovish
"'고소득층/NNG',",7.0,18.0,25.0,0.44571013927354286,Dovish
"'도시화/NNG',",7.0,11.0,18.0,0.7293434222357856,Dovish
"'충실히/MAG',",7.0,19.0,26.0,0.42225170166508064,Dovish
"'복리/NNG',",7.0,14.0,21.0,0.5730558413718377,Dovish
"'꼽히/VV',",7.0,14.0,21.0,0.5730558413718377,Dovish
"'수요/NNG;진작/NNG',",7.0,16.0,23.0,0.5014239075469838,Dovish
"'gdp/NNG;갭/NNG;마이너스/NNG;축소/NNG',",7.0,13.0,20.0,0.6171369953505706,Dovish
"'가격결정/NNG',",7.0,11.0,18.0,0.7293434222357856,Dovish
"'수요/NNG;인플레이션/NNG;압력/NNG',",7.0,13.0,20.0,0.6171369953505706,Dovish
"'양보/NNG',",7.0,13.0,20.0,0.6171369953505706,Dovish
"'복기/NNG',",7.0,19.0,26.0,0.42225170166508064,Dovish
"'융통성/NNG',",7.0,16.0,23.0,0.5014239075469838,Dovish
"'모범/NNG',",7.0,26.0,33.0,0.3085684565768306,Dovish
"'소비/NNG;둔화/NNG',",7.0,14.0,21.0,0.5730558413718377,Dovish
"'자영업/NNG',",7.0,31.0,38.0,0.2587992852013429,Dovish
"'구사/NNG',",7.0,16.0,23.0,0.5014239075469838,Dovish
"'합리/NNG',",7.0,21.0,28.0,0.3820372275834351,Dovish
"'유명/NNG',",7.0,12.0,19.0,0.6685649687375308,Dovish
"'충실/NNG',",7.0,14.0,21.0,0.5730558413718377,Dovish
"'가나/NNG',",7.0,18.0,25.0,0.44571013927354286,Dovish
"'마이너스gdp/NNG;갭/NNG;확대/NNG',",7.0,14.0,21.0,0.5730558413718377,Dovish
"'핵무기/NNG',",7.0,17.0,24.0,0.471928387166246,Dovish
"'구정/NNG',",7.0,14.0,21.0,0.5730558413718377,Dovish
"'지표/NNG;금리/NNG;상승/NNG',",7.0,13.0,20.0,0.6171369953505706,Dovish
"'뛰어들/VV',",7.0,12.0,19.0,0.6685649687375308,Dovish
"'글로벌/NNG;경기/NNG;우려/NNG',",7.0,12.0,19.0,0.6685649687375308,Dovish
"'농산물/NNG;가격/NNG;상승/NNG',",7.0,16.0,23.0,0.5014239075469838,Dovish
"'일본식/NNG',",7.0,30.0,37.0,0.2674259413058629,Dovish
"'민간/NNG;소비/NNG;부진/NNG',",7.0,12.0,19.0,0.6685649687375308,Dovish
"'승압/NNG',",7.0,14.0,21.0,0.5730558413718377,Dovish
"'상여금/NNG',",7.0,12.0,19.0,0.6685649687375308,Dovish
"'수요/NNG;물가/NNG;압력/NNG',",7.0,14.0,21.0,0.5730558413718377,Dovish
"'내세웠/VV',",7.0,18.0,25.0,0.44571013927354286,Dovish
"'교훈/NNG',",7.0,11.0,18.0,0.7293434222357856,Dovish
"'융기/NNG',",7.0,16.0,23.0,0.5014239075469838,Dovish
"'구동/NNG',",7.0,12.0,19.0,0.6685649687375308,Dovish
"'경기/NNG;하방/NNG;위험/NNG;우려/NNG',",7.0,13.0,20.0,0.6171369953505706,Dovish
"'종금/MAG',",7.0,13.0,20.0,0.6171369953505706,Dovish
"'의사소통/NNG',",7.0,18.0,25.0,0.44571013927354286,Dovish
"'인창/NNG',",7.0,15.0,22.0,0.5348521516909938,Dovish
"'농금채/NNG',",7.0,20.0,27.0,0.40113910412252846,Dovish
"'경제/NNG;심리/NNG;위축/NNG',",7.0,17.0,24.0,0.471928387166246,Dovish
"'위험자산/NNG;가격/NNG;상승/NNG',",7.0,11.0,18.0,0.7293434222357856,Dovish
"'고용/NNG;지표/NNG;둔화/NNG',",7.0,11.0,18.0,0.7293434222357856,Dovish
"'금리/NNG;인상/NNG;우려/NNG;완화/NNG',",7.0,12.0,19.0,0.6685649687375308,Dovish
"'실상/NNG',",7.0,22.0,29.0,0.3646718835037961,Dovish
"'대외/NNG;불확실성/NNG;완화/NNG',",7.0,12.0,19.0,0.6685649687375308,Dovish
"'키/VV',",7.0,17.0,24.0,0.471928387166246,Dovish
"'펀더멘털/NNG;부진/NNG',",7.0,15.0,22.0,0.5348521516909938,Dovish
"'특허/NNG',",7.0,21.0,28.0,0.3820372275834351,Dovish
"'구제금융기금/NNG',",7.0,17.0,24.0,0.471928387166246,Dovish
"'은행지주회사/NNG',",7.0,24.0,31.0,0.33428252828872723,Dovish
"'선수촌/NNG',",7.0,15.0,22.0,0.5348521516909938,Dovish
"'뒤따랐/VV',",7.0,11.0,18.0,0.7293434222357856,Dovish
"'지/XSV',",7.0,18.0,25.0,0.44571013927354286,Dovish
"'장부가/NNG',",7.0,18.0,25.0,0.44571013927354286,Dovish
"'작/NNG',",7.0,12.0,19.0,0.6685649687375308,Dovish
"'환류/NNG',",7.0,21.0,28.0,0.3820372275834351,Dovish
"'협상력/NNG',",7.0,11.0,18.0,0.7293434222357856,Dovish
"'여/VV',",7.0,12.0,19.0,0.6685649687375308,Dovish
"'벌어질/VV',",7.0,12.0,19.0,0.6685649687375308,Dovish
"'리밸런싱/NNG',",7.0,11.0,18.0,0.7293434222357856,Dovish
'금리/NNG;인하/NNG'],7.0,19.0,26.0,0.42225170166508064,Dovish
"'보유자/NNG',",7.0,44.0,51.0,0.18233575882974237,Dovish
"'실제/MAG',",7.0,11.0,18.0,0.7293434222357856,Dovish
"'폭풍/NNG',",7.0,30.0,37.0,0.2674259413058629,Dovish
"'준이/NNG',",7.0,13.0,20.0,0.6171369953505706,Dovish
"'생산함수/NNG',",7.0,32.0,39.0,0.25071179530904625,Dovish
"'입금/NNG',",7.0,16.0,23.0,0.5014239075469838,Dovish
"'수습/NNG',",7.0,18.0,25.0,0.44571013927354286,Dovish
"'매체/NNG',",7.0,11.0,18.0,0.7293434222357856,Dovish
'기대/NNG;높/VV'],7.0,12.0,19.0,0.6685649687375308,Dovish
"'산동/NNG',",7.0,12.0,19.0,0.6685649687375308,Dovish
"'보가/NNG',",7.0,14.0,21.0,0.5730558413718377,Dovish
"'실수/NNG',",7.0,12.0,19.0,0.6685649687375308,Dovish
"'금융시스템/NNG;안정/NNG',",7.0,11.0,18.0,0.7293434222357856,Dovish
"'높/VA;금리/NNG;인하/NNG',",7.0,20.0,27.0,0.40113910412252846,Dovish
"'단기/NNG;금리/NNG;하락/NNG',",7.0,27.0,34.0,0.2971399800244174,Dovish
"'내정/NNG',",7.0,11.0,18.0,0.7293434222357856,Dovish
"'유례없/VA',",7.0,12.0,19.0,0.6685649687375308,Dovish
"'권유/NNG',",7.0,34.0,41.0,0.23596402028371644,Dovish
"'정책/NNG;방향/NNG;성장/NNG',",7.0,12.0,19.0,0.6685649687375308,Dovish
"'균형점/NNG',",7.0,16.0,23.0,0.5014239075469838,Dovish
"'유로그룹/NNG',",7.0,16.0,23.0,0.5014239075469838,Dovish
"'물가/NNG;하방/NNG;압력/NNG',",7.0,15.0,22.0,0.5348521516909938,Dovish
"'구미/NNG',",7.0,18.0,25.0,0.44571013927354286,Dovish
"'재정상황/NNG',",7.0,22.0,29.0,0.3646718835037961,Dovish
"'先/NNG',",7.0,16.0,23.0,0.5014239075469838,Dovish
"'신흥국/NNG;통화/NNG;약세/NNG',",7.0,15.0,22.0,0.5348521516909938,Dovish
"'발현/NNG',",7.0,14.0,21.0,0.5730558413718377,Dovish
"'동강/NNG',",6.0,15.0,21.0,0.4584452968279713,Dovish
"'평가이익/NNG',",6.0,14.0,20.0,0.4911913894576125,Dovish
"'해암/NNG',",6.0,15.0,21.0,0.4584452968279713,Dovish
"'당좌예금/NNG',",6.0,12.0,18.0,0.5730565452305652,Dovish
"'이마/NNG',",6.0,15.0,21.0,0.4584452968279713,Dovish
"'요주/NNG',",6.0,27.0,33.0,0.2546916192295516,Dovish
"'물가/NNG;높/VA',",6.0,12.0,18.0,0.5730565452305652,Dovish
"'대형사/NNG',",6.0,18.0,24.0,0.38203769682447086,Dovish
"'합한/VV',",6.0,12.0,18.0,0.5730565452305652,Dovish
"'진한/VA',",6.0,10.0,16.0,0.687667535910236,Dovish
"'방배/NNG',",6.0,15.0,21.0,0.4584452968279713,Dovish
"'물가/NNG;상승/NNG;우려/NNG',",6.0,10.0,16.0,0.687667535910236,Dovish
"'금리/NNG;하락/NNG;확대/NNG',",6.0,13.0,19.0,0.5289753220955953,Dovish
"'범우/NNG',",6.0,11.0,17.0,0.6251524864560108,Dovish
"'미/NNG;경제/NNG;지표/NNG;호조/NNG',",6.0,10.0,16.0,0.687667535910236,Dovish
"'前轍/NNG',",6.0,22.0,28.0,0.31257620343508463,Dovish
"'국고채/NNG;금리/NNG;급등/NNG',",6.0,10.0,16.0,0.687667535910236,Dovish
"'없애/VV',",6.0,10.0,16.0,0.687667535910236,Dovish
"'프라임/NNG',",6.0,12.0,18.0,0.5730565452305652,Dovish
"'개양/NNG',",6.0,18.0,24.0,0.38203769682447086,Dovish
"'이온/NNG',",6.0,17.0,23.0,0.40451052646740404,Dovish
"'학동/NNG',",6.0,11.0,17.0,0.6251524864560108,Dovish
"'매입자산/NNG',",6.0,10.0,16.0,0.687667535910236,Dovish
"'정전/NNG',",6.0,9.0,15.0,0.7640746861622271,Dovish
"'명명/NNG',",6.0,15.0,21.0,0.4584452968279713,Dovish
"'대강/NNG',",6.0,12.0,18.0,0.5730565452305652,Dovish
"'신일/NNG',",6.0,15.0,21.0,0.4584452968279713,Dovish
"'화물/NNG',",6.0,9.0,15.0,0.7640746861622271,Dovish
"'최저/NNG;하락/NNG',",6.0,13.0,19.0,0.5289753220955953,Dovish
"'마/VV',",6.0,10.0,16.0,0.687667535910236,Dovish
"'마두/NNG',",6.0,15.0,21.0,0.4584452968279713,Dovish
"'사라져/VV',",6.0,9.0,15.0,0.7640746861622271,Dovish
"'지표/NNG;상승/NNG',",6.0,10.0,16.0,0.687667535910236,Dovish
"'광교/NNG',",6.0,16.0,22.0,0.4297924541484104,Dovish
"'상동/MAG',",6.0,15.0,21.0,0.4584452968279713,Dovish
"'유심히/MAG',",6.0,9.0,15.0,0.7640746861622271,Dovish
"'식/NNG',",6.0,12.0,18.0,0.5730565452305652,Dovish
"'분열/NNG',",6.0,19.0,25.0,0.36193042493058986,Dovish
'안정/NNG'],6.0,13.0,19.0,0.5289753220955953,Dovish
"'사하/NNG',",6.0,15.0,21.0,0.4584452968279713,Dovish
"'높/VA;경기/NNG;회복/NNG',",6.0,9.0,15.0,0.7640746861622271,Dovish
"'시그마/NNG',",6.0,16.0,22.0,0.4297924541484104,Dovish
"'불안/NNG;우려/NNG',",6.0,10.0,16.0,0.687667535910236,Dovish
"'성수기/NNG',",6.0,11.0,17.0,0.6251524864560108,Dovish
"'하이/NNG',",6.0,24.0,30.0,0.2865281399684017,Dovish
"'점강/NNG',",6.0,11.0,17.0,0.6251524864560108,Dovish
"'리턴/NNG',",6.0,11.0,17.0,0.6251524864560108,Dovish
"'용채/NNG',",6.0,43.0,49.0,0.15992248448412646,Dovish
"'시발점/NNG',",6.0,10.0,16.0,0.687667535910236,Dovish
"'실물/NNG;경제/NNG;개선/NNG',",6.0,9.0,15.0,0.7640746861622271,Dovish
"'차유/NNG',",6.0,18.0,24.0,0.38203769682447086,Dovish
"'익명/NNG',",6.0,10.0,16.0,0.687667535910236,Dovish
"'참/VV',",6.0,12.0,18.0,0.5730565452305652,Dovish
"'남여/NNG',",6.0,11.0,17.0,0.6251524864560108,Dovish
"'재무/NNG;개선/NNG',",6.0,10.0,16.0,0.687667535910236,Dovish
"'디플레이션/NNG;압력/NNG',",6.0,17.0,23.0,0.40451052646740404,Dovish
"'자산/NNG;매입/NNG;축소/NNG',",6.0,10.0,16.0,0.687667535910236,Dovish
"['정책/NNG',",6.0,9.0,15.0,0.7640746861622271,Dovish
"'수주/NNG;부진/NNG',",6.0,9.0,15.0,0.7640746861622271,Dovish
"'극적/VAX',",6.0,12.0,18.0,0.5730565452305652,Dovish
"'위험/NNG;상승/NNG',",6.0,12.0,18.0,0.5730565452305652,Dovish
"'대응력/NNG',",6.0,15.0,21.0,0.4584452968279713,Dovish
"'고운/VA',",6.0,12.0,18.0,0.5730565452305652,Dovish
"'동래/NNG',",6.0,16.0,22.0,0.4297924541484104,Dovish
"'주택/NNG;경기/NNG;개선/NNG',",6.0,11.0,17.0,0.6251524864560108,Dovish
"'명지/NNG',",6.0,15.0,21.0,0.4584452968279713,Dovish
"'영업이익/NNG;저하/NNG',",6.0,9.0,15.0,0.7640746861622271,Dovish
"'덕우/NNG',",6.0,15.0,21.0,0.4584452968279713,Dovish
"'금리/NNG;인하/NNG;압력/NNG',",6.0,12.0,18.0,0.5730565452305652,Dovish
"'부동산/NNG;위험/NNG',",6.0,13.0,19.0,0.5289753220955953,Dovish
"'소비자금융/NNG',",6.0,11.0,17.0,0.6251524864560108,Dovish
"'성서/NNG',",6.0,16.0,22.0,0.4297924541484104,Dovish
"'경제/NNG;성장률/NNG;하락/NNG',",6.0,13.0,19.0,0.5289753220955953,Dovish
"'업무보고/NNG',",6.0,12.0,18.0,0.5730565452305652,Dovish
"'경제/NNG;경착륙/NNG',",6.0,16.0,22.0,0.4297924541484104,Dovish
"'신우/NNG',",6.0,11.0,17.0,0.6251524864560108,Dovish
"'모기업/NNG',",6.0,18.0,24.0,0.38203769682447086,Dovish
"'이른다/VV',",6.0,20.0,26.0,0.3438338781637765,Dovish
"'금리/NNG;우호적/VAX',",6.0,14.0,20.0,0.4911913894576125,Dovish
"'봉천/NNG',",6.0,15.0,21.0,0.4584452968279713,Dovish
"'비축/NNG',",6.0,27.0,33.0,0.2546916192295516,Dovish
"'당선자/NNG',",6.0,10.0,16.0,0.687667535910236,Dovish
"'일용직/NNG',",6.0,13.0,19.0,0.5289753220955953,Dovish
"'집권당/NNG',",6.0,16.0,22.0,0.4297924541484104,Dovish
"'외국환은행/NNG',",6.0,9.0,15.0,0.7640746861622271,Dovish
"'현금/NNG;확보/NNG',",6.0,9.0,15.0,0.7640746861622271,Dovish
"'추경안/NNG',",6.0,10.0,16.0,0.687667535910236,Dovish
"'도루/NNG',",6.0,15.0,21.0,0.4584452968279713,Dovish
"'선과/NNG',",6.0,10.0,16.0,0.687667535910236,Dovish
"'수입/NNG;물가/NNG;하락/NNG',",6.0,12.0,18.0,0.5730565452305652,Dovish
"'난/VV',",6.0,12.0,18.0,0.5730565452305652,Dovish
"'깜짝/MAG;금리/NNG;인하/NNG',",6.0,19.0,25.0,0.36193042493058986,Dovish
"'오픈/NNG',",6.0,22.0,28.0,0.31257620343508463,Dovish
"'동요/NNG',",6.0,13.0,19.0,0.5289753220955953,Dovish
"'언와인딩/NNG',",6.0,10.0,16.0,0.687667535910236,Dovish
"'위례/NNG',",6.0,23.0,29.0,0.2989859094646071,Dovish
"'복수/NNG',",6.0,10.0,16.0,0.687667535910236,Dovish
"'트럼프리스크/NNG',",6.0,16.0,22.0,0.4297924541484104,Dovish
"'위험자산/NNG;회피/NNG',",6.0,13.0,19.0,0.5289753220955953,Dovish
"'경산/NNG',",6.0,15.0,21.0,0.4584452968279713,Dovish
"'일회성/NNG',",6.0,17.0,23.0,0.40451052646740404,Dovish
"'혹시/MAG',",6.0,16.0,22.0,0.4297924541484104,Dovish
"'덧붙여/VV',",6.0,9.0,15.0,0.7640746861622271,Dovish
"'기/VV',",6.0,10.0,16.0,0.687667535910236,Dovish
"'슬/NNG',",6.0,13.0,19.0,0.5289753220955953,Dovish
"'금리/NNG;인하/NNG;그치/VV',",6.0,16.0,22.0,0.4297924541484104,Dovish
"'플래트닝/NNG;압력/NNG',",6.0,9.0,15.0,0.7640746861622271,Dovish
"'산마/NNG',",6.0,15.0,21.0,0.4584452968279713,Dovish
"'해외/NNG;생산/NNG;확대/NNG',",6.0,9.0,15.0,0.7640746861622271,Dovish
"'텐트/NNG',",6.0,13.0,19.0,0.5289753220955953,Dovish
"'호피/NNG',",6.0,15.0,21.0,0.4584452968279713,Dovish
"'가격/NNG;오르/VV',",6.0,9.0,15.0,0.7640746861622271,Dovish
"'투자계정/NNG',",6.0,11.0,17.0,0.6251524864560108,Dovish
"'전망/NNG;하락/NNG',",6.0,18.0,24.0,0.38203769682447086,Dovish
"'선고/NNG',",6.0,21.0,27.0,0.32746081080214806,Dovish
"'항시/MAG',",6.0,16.0,22.0,0.4297924541484104,Dovish
"'제조업/NNG;생산/NNG;감소/NNG',",6.0,9.0,15.0,0.7640746861622271,Dovish
"'이민/NNG',",6.0,20.0,26.0,0.3438338781637765,Dovish
"'약세장/NNG',",6.0,29.0,35.0,0.23712664405091557,Dovish
"'구제금융안/NNG',",6.0,37.0,43.0,0.1858559199466361,Dovish
"'새누리당/NNG',",6.0,17.0,23.0,0.40451052646740404,Dovish
"'이점/NNG',",6.0,11.0,17.0,0.6251524864560108,Dovish
"'일찍/MAG',",6.0,9.0,15.0,0.7640746861622271,Dovish
"'금리/NNG;하락/NNG;금리/NNG;인하/NNG',",6.0,9.0,15.0,0.7640746861622271,Dovish
"'남구/NNG',",6.0,12.0,18.0,0.5730565452305652,Dovish
"'국제/NNG;유가/NNG;안정/NNG',",6.0,16.0,22.0,0.4297924541484104,Dovish
"'걸려/VV',",6.0,10.0,16.0,0.687667535910236,Dovish
"'업황/NNG;개선/NNG',",6.0,10.0,16.0,0.687667535910236,Dovish
"'홍천군/NNG',",6.0,15.0,21.0,0.4584452968279713,Dovish
"'풍림/NNG',",6.0,15.0,21.0,0.4584452968279713,Dovish
"'고정금리부/NNG',",6.0,19.0,25.0,0.36193042493058986,Dovish
"'社/NNG',",6.0,10.0,16.0,0.687667535910236,Dovish
"'싸움/NNG',",6.0,10.0,16.0,0.687667535910236,Dovish
"'성북/NNG',",6.0,11.0,17.0,0.6251524864560108,Dovish
"'기해/VV',",6.0,10.0,16.0,0.687667535910236,Dovish
"'속초/NNG',",6.0,15.0,21.0,0.4584452968279713,Dovish
"'중임/NNG',",6.0,11.0,17.0,0.6251524864560108,Dovish
"'정답/NNG',",6.0,11.0,17.0,0.6251524864560108,Dovish
"'해성/NNG',",6.0,15.0,21.0,0.4584452968279713,Dovish
"'눌리/VV',",6.0,10.0,16.0,0.687667535910236,Dovish
"'현금결제/NNG',",6.0,12.0,18.0,0.5730565452305652,Dovish
"'원지점/NNG',",6.0,11.0,17.0,0.6251524864560108,Dovish
"'분식회계/NNG',",6.0,13.0,19.0,0.5289753220955953,Dovish
"'국고채/NNG;강세/NNG',",6.0,14.0,20.0,0.4911913894576125,Dovish
"'인다/VV',",6.0,12.0,18.0,0.5730565452305652,Dovish
"'제조업/NNG;생산/NNG;증가/NNG',",6.0,12.0,18.0,0.5730565452305652,Dovish
"'광화문/NNG',",6.0,15.0,21.0,0.4584452968279713,Dovish
"'신용/NNG;불안/NNG',",6.0,13.0,19.0,0.5289753220955953,Dovish
"'글로벌/NNG;위험/NNG;회피/NNG',",6.0,12.0,18.0,0.5730565452305652,Dovish
"'암묵/NNG',",6.0,9.0,15.0,0.7640746861622271,Dovish
"'지수/NNG;하락/NNG',",6.0,14.0,20.0,0.4911913894576125,Dovish
"'정말로/MAG',",6.0,9.0,15.0,0.7640746861622271,Dovish
"'경기/NNG;방어/NNG',",6.0,10.0,16.0,0.687667535910236,Dovish
"'스크리닝/NNG',",6.0,15.0,21.0,0.4584452968279713,Dovish
"'주관적/VAX',",6.0,9.0,15.0,0.7640746861622271,Dovish
"'기술금융/NNG',",6.0,13.0,19.0,0.5289753220955953,Dovish
"'장기물/NNG;금리/NNG;하락/NNG',",6.0,13.0,19.0,0.5289753220955953,Dovish
"'과하/VA',",6.0,10.0,16.0,0.687667535910236,Dovish
"'오락/NNG',",6.0,12.0,18.0,0.5730565452305652,Dovish
"'인하/NNG;인상/NNG',",6.0,11.0,17.0,0.6251524864560108,Dovish
"'외채/NNG;증가/NNG',",6.0,10.0,16.0,0.687667535910236,Dovish
"'대명/NNG',",6.0,15.0,21.0,0.4584452968279713,Dovish
"'채권비율/NNG',",6.0,11.0,17.0,0.6251524864560108,Dovish
"'세계/NNG;경제/NNG;불확실성/NNG',",6.0,17.0,23.0,0.40451052646740404,Dovish
"'인텔리/NNG',",6.0,15.0,21.0,0.4584452968279713,Dovish
"'크레딧/NNG;비중/NNG;확대/NNG',",6.0,12.0,18.0,0.5730565452305652,Dovish
"'수입업체/NNG',",6.0,9.0,15.0,0.7640746861622271,Dovish
"'운명/NNG',",6.0,10.0,16.0,0.687667535910236,Dovish
"'문의/NNG',",6.0,11.0,17.0,0.6251524864560108,Dovish
"'장사/NNG',",6.0,16.0,22.0,0.4297924541484104,Dovish
"'불확실성/NNG;줄/VV',",6.0,9.0,15.0,0.7640746861622271,Dovish
"'됐었/XSV',",6.0,18.0,24.0,0.38203769682447086,Dovish
"'에스티/NNG',",6.0,9.0,15.0,0.7640746861622271,Dovish
"'담보자산/NNG',",6.0,46.0,52.0,0.14949273635349625,Dovish
"'절대/MAG;금리/NNG;높/VA',",6.0,13.0,19.0,0.5289753220955953,Dovish
"'사회안전망/NNG',",6.0,9.0,15.0,0.7640746861622271,Dovish
"'교보/NNG',",6.0,18.0,24.0,0.38203769682447086,Dovish
"'부의효과/NNG',",6.0,16.0,22.0,0.4297924541484104,Dovish
"'결정과정/NNG',",6.0,9.0,15.0,0.7640746861622271,Dovish
"'거시/NNG;안정/NNG',",6.0,14.0,20.0,0.4911913894576125,Dovish
"'피드백/NNG',",6.0,11.0,17.0,0.6251524864560108,Dovish
"'금융시장/NNG;충격/NNG',",6.0,12.0,18.0,0.5730565452305652,Dovish
"'과점/NNG',",6.0,10.0,16.0,0.687667535910236,Dovish
"'조달시장/NNG',",6.0,11.0,17.0,0.6251524864560108,Dovish
"'신영/NNG',",6.0,13.0,19.0,0.5289753220955953,Dovish
"'분할상환/NNG',",6.0,27.0,33.0,0.2546916192295516,Dovish
"'예상/NNG;채권/NNG;금리/NNG;상승/NNG',",6.0,9.0,15.0,0.7640746861622271,Dovish
